Epsilon,InitialSample,Network,NumberOfAgents,NumberOfBandits,NumberOfPulls,NumberOfTrials,ReevalFrequency,b1Mean,b1Variance,b2Mean,b2Variance,finalPerfVar,finalPerformance,seed
0.0,75.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.450894086832308,9.258846489121598,1327534583
0.0,75.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.468318513956516,9.261637140473963,-1139003583
0.0,100.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,9.220456439001092,9.530002754182926,-619942078
0.0,100.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,9.060058603019904,9.621205027229522,-1979526317
0.3,25.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,10.866658406073345,7.244241294247627,1401495643
0.3,50.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,7.974690589735468,7.8801425137269705,503631588
0.3,50.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,7.809858606224814,7.907897142931049,-375816614
0.3,50.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,7.991855508999986,7.943285811614458,1981018341
0.3,75.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,6.012103064504312,8.189074314429497,2093764225
0.3,75.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,6.218248662711989,8.200857896335464,960969826
0.3,75.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,6.412424218062873,8.16183867613523,-2034595826
0.3,100.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,5.223639960966001,8.34893165794376,725478632
0.3,100.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,5.497290525140624,8.293358146573892,-1678341251
0.3,100.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,5.4769557333713665,8.319064125035435,-448734139
0.2,500.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.521548482426411,9.008113362224686,-950274638
0.2,500.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.43518226748084,9.009898661275354,-1089251809
0.2,500.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.489688632246142,8.996015607548843,-2137912351
0.2,750.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.551141452183298,9.035156752109682,692172082
0.2,750.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.541370905113853,8.991560242369209,-277498203
0.2,750.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.576001729342522,8.99931475643387,-838372559
0.2,1000.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.420543083167488,9.013231212448092,-764364014
0.2,1000.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.489418296290259,9.00499623029139,1383228014
0.2,1000.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.440392180887864,8.988745263766683,-772571310
0.3,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,14.990018905753587,5.000729767004734,266389552
0.0,1000.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,5.073620771478418,10.016124790102001,-413184234
0.0,1000.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.9679764074046915,9.966527795546373,-272381518
0.0,1000.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.997562359218597,10.017153546544568,-1042158284
0.1,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,21.69971943254586,3.985891171262174,817594572
0.1,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,21.41175040872871,3.922618093566615,737144787
0.1,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,21.891749158280373,4.026226152273417,1018661898
0.1,5.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,23.34467037799058,5.492555144320317,-1464466185
0.1,5.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,23.282145694050836,5.379125970689484,851080587
0.1,5.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,23.23389597823009,5.434333222027463,2046183302
0.1,10.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,22.269601624999634,6.29363101687479,1763172216
0.2,50.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,9.521769489484813,8.269852472105566,1070496757
0.2,75.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,7.2485370450706235,8.649313891835124,1608744979
0.2,75.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,7.512969370462077,8.632827808730996,-1289165111
0.2,75.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,7.199379166337368,8.619354678184955,1944274087
0.2,100.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,5.951288476365121,8.810488835255088,1940621813
0.2,100.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,6.098150219561915,8.793865526881445,628474716
0.2,100.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,6.292669242268569,8.781562708722753,358392578
0.2,250.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.523969740288626,8.979685227492338,1841316646
0.2,250.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.704219859405409,8.968392898122884,-1387765943
0.2,250.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.502027102790212,8.999958952909651,-1568496452
0.2,5.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,18.58182502273309,5.74404994855011,1763088392
0.2,5.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,18.68057799424505,5.796522921832449,-1661277548
0.2,10.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,17.24449416918989,6.42566805999597,39735865
0.2,10.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,17.21079192112114,6.460814492501504,-1959262333
0.2,10.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,17.249346179101995,6.445734802458374,-1205576383
0.2,25.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,13.401581970518688,7.538594200603231,203875988
0.2,25.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,13.364681962993112,7.550905748129297,-1220190694
0.2,25.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,13.76483801750691,7.519940456257519,1212259415
0.2,50.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,9.346684140225966,8.318205005598376,1048012412
0.2,50.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,9.79366631884687,8.244998689950835,547481464
0.3,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,14.713287195956074,4.929216436263337,-771256345
0.3,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,14.993375026079086,4.959270686825047,1050578614
0.3,5.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,14.64436759170039,5.889065167909447,1590936037
0.3,5.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,14.754219542285876,5.847454784000616,1805911801
0.3,5.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,14.346315105892131,5.843225500746229,1283398704
0.3,10.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,13.468944464912664,6.438208581268335,1013665605
0.3,10.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,13.588432139946335,6.3773915379146136,-1811432281
0.3,10.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,13.705543980680785,6.3675379980103495,-1993466139
0.3,25.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,10.773337945791067,7.278203664978445,2120604287
0.3,25.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,10.862345153279252,7.262537934779542,1944880018
0.1,10.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,22.06833067513607,6.405409173005262,-1446990337
0.1,10.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,21.894373150218346,6.357655160788574,1751821456
0.1,25.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,17.439539350043855,7.604107707314885,-1620223325
0.1,25.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,17.347215886602765,7.681860593669419,-1796748960
0.1,25.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,17.019674473665503,7.595916078766555,957720649
0.1,50.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.90265976144473,8.620750705949465,381269096
0.1,50.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.760778531988718,8.580309318963337,-1231683248
0.1,50.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,11.99003670570236,8.539312359912913,-1884204522
0.1,75.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,8.619776091002354,9.027753273575257,1973084377
0.1,75.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,8.695852502334112,9.050413107286449,-587467767
0.3,1000.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.225322100683138,8.473858295359458,-345765873
0.3,1000.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.329641474027576,8.496441134812107,806105065
