Epsilon,InitialSample,Network,NumberOfAgents,NumberOfBandits,NumberOfPulls,NumberOfTrials,ReevalFrequency,b1Mean,b1Variance,b2Mean,b2Variance,finalPerfVar,finalPerformance,seed
0.6000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,4.447035540258031,5.523466064525737,1280967093
0.6000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,6.607819428086455,5.2281381806301095,1552747874
0.6000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,6.573018859309736,5.246861796888975,1573973486
0.6000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,6.768097068645139,5.238834740542128,-1747469825
0.6000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,14.001765704602715,5.083549724570211,1617466401
0.6000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,14.541818514819337,5.104520562500823,1977967253
0.6000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,14.461831561001478,5.162198670694549,-844178106
0.7000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,1.3733144289560355,6.006914825426658,-387809422
0.7000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,1.364747930150322,6.0230415364192895,-1958785966
0.7000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,1.4301803386941263,6.001094928946931,-1212533237
0.7000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,2.8139141056007704,5.454271882092214,-623158206
0.7000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,2.765754741481995,5.4549519918239024,-1691046798
0.7000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,2.807708667156571,5.439204410418471,1634934966
0.7000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.849137687828843,5.185026689832239,-255130427
0.7000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.815354227364661,5.2269011705253305,1483884082
0.7000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,4.869500932652081,5.183826229079711,-1964677416
0.7000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,12.504056814003043,5.029774363033404,-352473645
0.7000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,12.592904277129795,5.104693543653794,1634527593
0.7000000000000001,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,12.521554794363384,5.052062249059491,-504072451
0.8,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,0.7305554826967265,5.6636322148168805,-1862124719
0.8,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,0.7139630782444157,5.675403540630813,-1519686810
0.8,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,10.0,0.0,0.0,0.6977621224000421,5.679705199344235,2106434988
0.8,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,1.6166654627836385,5.293798570322057,857458672
0.8,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,1.625890120730144,5.312397808820883,20733049
0.8,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,25.0,0.0,0.0,1.6365980234307094,5.304235476058963,-1368025340
0.8,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,3.661339192308759,5.1294793927951945,1037182880
0.8,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,3.5741464045556706,5.142617621215643,-1624404374
0.8,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,50.0,0.0,0.0,3.5714593702456,5.145136535555687,1093827057
0.8,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,11.209001604204541,5.026525067368103,312298773
0.8,1.0,Complete,1.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,11.422192293336845,5.088217223473584,1548363062
