Epsilon,InitialSample,Network,NumberOfAgents,NumberOfBandits,NumberOfPulls,NumberOfTrials,PreferenceBias,ResultCorrelation,b1Mean1,b1Mean2,b1Variance,b2Mean1,b2Mean2,b2Variance,b3Mean1,b3Mean2,b3Variance,b4Mean1,b4Mean2,b4Variance,objPerformance1,objPerformance1Var,objPerformance2,objPerformance2Var,seed,subPerformance,subPerformanceVar
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,9.96348829253979,3.236554247434584E-4,9.96348829253979,3.236554247434587E-4,459154499,9.96348829253979,3.236554247434573E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,9.96354618850537,3.1252461589356467E-4,9.96354618850537,3.1252461589356353E-4,-1073737702,9.963546188505369,3.125246158935632E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,9.963245336405357,2.935897993851682E-4,9.963245336405357,2.93589799385167E-4,-60847684,9.963245336405357,2.935897993851688E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,9.963224460988043,3.0406024353973703E-4,9.963224460988043,3.040602435397371E-4,477838265,9.963224460988043,3.0406024353973616E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,9.960663388117576,3.488555640391272E-4,9.960663388117576,3.48855564039128E-4,-1795702010,9.960663388117576,3.488555640391269E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,9.960321682867388,3.700408214838596E-4,9.960321682867386,3.7004082148386116E-4,1903117936,9.960321682867386,3.700408214838613E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,9.960448727348382,3.303425931120531E-4,9.960448727348382,3.303425931120523E-4,563185128,9.960448727348382,3.3034259311205384E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,9.96052854437134,3.596236841431367E-4,9.96052854437134,3.5962368414313727E-4,2081765877,9.96052854437134,3.596236841431367E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,9.957376443322335,3.927025784875876E-4,9.957376443322335,3.927025784875856E-4,-2067429723,9.957376443322335,3.9270257848758686E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,9.957206998251062,4.20925411941751E-4,9.957206998251063,4.209254119417513E-4,239567273,9.957206998251063,4.2092541194174954E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95776346463264,4.006510029600746E-4,9.95776346463264,4.0065100296007573E-4,-296047415,9.957763464632638,4.0065100296007595E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,9.956855641106527,4.0249817121242726E-4,9.956855641106527,4.024981712124277E-4,1720395457,9.956855641106527,4.0249817121242856E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,9.955907590310911,4.4034522339813286E-4,9.955907590310911,4.4034522339813265E-4,1397453105,9.955907590310911,4.4034522339813113E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,9.954760829721671,4.3148272430959886E-4,9.954760829721671,4.31482724309599E-4,-554565096,9.954760829721671,4.314827243096E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,9.955407522064554,3.99315977828121E-4,9.955407522064554,3.9931597782812296E-4,-1062819200,9.955407522064554,3.993159778281216E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,9.954902718732875,4.542089802068762E-4,9.954902718732873,4.5420898020687677E-4,1139158538,9.954902718732875,4.542089802068774E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,9.951656507873103,4.899135991388832E-4,9.951656507873103,4.899135991388813E-4,70335348,9.951656507873103,4.899135991388809E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,9.951969498893922,5.149876059459437E-4,9.951969498893922,5.149876059459431E-4,1940992862,9.951969498893922,5.149876059459435E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,9.952112185533005,5.105756934220253E-4,9.952112185533007,5.105756934220233E-4,968160671,9.952112185533005,5.105756934220248E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,9.952315486029132,4.8598460152656653E-4,9.952315486029136,4.8598460152656756E-4,1360016359,9.952315486029132,4.8598460152656853E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,9.949941640327971,5.5991844935197E-4,9.949941640327971,5.599184493519705E-4,-1004379728,9.949941640327971,5.599184493519718E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,9.949091508127392,5.588478808495411E-4,9.949091508127392,5.588478808495409E-4,1164317451,9.949091508127392,5.588478808495409E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,9.949319955320654,5.537280952987896E-4,9.949319955320655,5.537280952987891E-4,1911729616,9.949319955320654,5.537280952987894E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,9.948598091224293,5.921461647360593E-4,9.948598091224293,5.921461647360594E-4,-311502290,9.948598091224293,5.921461647360586E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,9.946372351693533,6.115394641383488E-4,9.946372351693533,6.115394641383477E-4,665088555,9.946372351693533,6.115394641383479E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,9.947449841539507,5.656276524154172E-4,9.947449841539507,5.656276524154179E-4,-1479120826,9.947449841539507,5.656276524154164E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,9.946248599778599,6.372285752306203E-4,9.9462485997786,6.372285752306207E-4,-664520421,9.9462485997786,6.372285752306217E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,9.946501399850566,6.083535156457014E-4,9.946501399850566,6.083535156457007E-4,-114340491,9.946501399850566,6.083535156457011E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.942746779402244,6.734748926721383E-4,9.942746779402242,6.734748926721363E-4,1431296425,9.942746779402242,6.734748926721393E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.942442169644147,7.090511616961016E-4,9.942442169644147,7.09051161696102E-4,-753729866,9.942442169644147,7.090511616961033E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.94376586612877,6.593896643542571E-4,9.94376586612877,6.593896643542585E-4,1326393180,9.943765866128768,6.593896643542567E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.944284168750332,6.669261994520474E-4,9.944284168750332,6.669261994520468E-4,1976021876,9.944284168750332,6.669261994520454E-4
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99937076535052,0.00473989426602511,9.99937076535052,0.004739894266025117,1564435832,9.99937076535052,0.00473989426602511
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000407409249723,0.005185837184838857,10.000407409249721,0.005185837184838862,32570218,10.000407409249723,0.005185837184838861
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.001303353600159,0.005057728527611438,10.00130335360016,0.005057728527611442,-1209862021,10.00130335360016,0.005057728527611442
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.999390346272204,0.004973104731189181,9.999390346272204,0.0049731047311891725,1683033055,9.999390346272204,0.0049731047311891725
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.997562917368311,0.004687153146430848,9.99756291736831,0.004687153146430856,1081624665,9.99756291736831,0.0046871531464308495
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.996897988463598,0.004819862223742682,9.996897988463596,0.004819862223742669,1032320882,9.996897988463598,0.004819862223742677
0.0,1.0,Complete,10.0,2.0,500.0,2500.0,0.5,1.0,10.0,10.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.998907096948566,0.004844631469268438,9.998907096948566,0.004844631469268439,87276757,9.998907096948566,0.004844631469268435
