Epsilon,InitialSample,Network,NumberOfAgents,NumberOfBandits,NumberOfPulls,NumberOfTrials,ReevalFrequency,b1Mean,b1Variance,b2Mean,b2Variance,finalPerfVar,finalPerformance,seed
0.275,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,4.163710870732051,5.634769778558356,-1732436583
0.275,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,4.207445491105312,5.6039160645215915,-1152639475
0.275,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,28.5175927074367,5.011133609124885,-1544306497
0.275,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,28.841011445681787,4.934638746038221,-1037007622
0.275,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,28.66163722715134,4.983553704051203,469833331
0.275,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,101.92744724545042,5.0358109015449255,-743842377
0.275,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,102.72149349936859,4.8815451865120485,-1236973091
0.275,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,104.93294547882698,4.940123489708,-1958345394
0.30000000000000004,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,3.7376874388150543,5.541660721495218,-1789928232
0.30000000000000004,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,3.695892325927651,5.525310721951236,872747764
0.30000000000000004,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,3.7251331708020703,5.508414455194481,-67897981
0.30000000000000004,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,28.402813084694415,4.996796545640089,-1392223101
0.30000000000000004,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,28.236563557526726,5.009897078703184,1859515565
0.30000000000000004,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,28.664417052285017,5.048311833805926,1544058658
0.30000000000000004,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,103.1711520980328,4.969828373147847,-1337013308
0.30000000000000004,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,104.29730157071883,4.760251466728647,470983241
0.30000000000000004,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,102.86657341151292,4.9224914752319355,1919273827
0.325,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,3.4199775875237246,5.506821328948317,396189754
0.325,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,3.3933049252624015,5.523838639450485,-149272778
0.325,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,3.3934835194268995,5.5296888312456485,-1161012711
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,1.908020905204193,5.306762608809422,-522563091
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,1.9118308879390615,5.288001104902979,-944333709
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,1.9374736267441868,5.303539055866972,-968991279
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,25.56561080131964,4.980450075682548,-1085795580
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,25.686845658788314,4.900460081577009,1127514262
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,25.325308723680163,4.93231194432078,994140231
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,101.54710386683861,5.023101116942166,290380711
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,103.04502352287957,4.967847059210778,-680817958
0.5,1.0,Complete,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,99.58320800764706,4.886340906088402,-607977759
0.0,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,17.142670089756393,6.819944241467099,1073507107
0.0,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,17.094243438713278,6.940083943182284,-429733606
0.0,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,17.008756959718237,6.888305855900042,-1390259115
0.0,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,32.31783959333001,2.5498668889686575,971924982
0.0,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,32.44277462566687,2.580074916999684,-1656943062
0.0,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,32.02452689484066,2.538504200209388,-432694890
0.0,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,61.99184979012633,1.8761639739529765,-450732092
0.0,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,62.706997230777795,1.9100557019289373,1091234991
0.0,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,63.018009854961676,1.9742421238109444,354127409
0.025,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,8.826546958564156,5.381610839889696,-1288194002
0.025,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,8.94674953074287,5.406991623511055,1823284986
0.025,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,8.754679683651142,5.4571581196896055,1317527772
0.025,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,26.946024581702748,3.517247945673632,-1553656539
0.025,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,27.109382071550698,3.517367405154051,1122417614
0.025,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,26.732745941343715,3.546022704647333,-1698914236
0.025,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,77.86514565320392,3.2988528681931375,894620994
0.025,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,79.35979159618844,3.44935795070599,-355714586
0.025,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,77.11361719585759,3.211749556649836,1575687598
0.05,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,7.0914637857571,5.281410683827707,-1825764717
0.05,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,6.999835611348169,5.265239527384314,1388335298
0.05,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,7.011058326176953,5.235067883629296,141970677
0.05,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,27.451817965252168,3.876646291318087,963122847
0.05,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,26.243136231020053,3.942427871833009,-1241470427
0.05,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,26.710057914363265,3.844691978483719,1132665806
0.05,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,84.36784402357237,3.732567941923957,-901706999
0.05,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,83.80711753412722,3.683110481296741,269351778
0.05,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,84.19622085260838,3.6423228373460326,-2052338856
0.07500000000000001,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,6.060079777797657,5.210093961248935,1125529870
0.07500000000000001,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,6.039307681091625,5.226510546524418,-766997129
0.07500000000000001,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,6.058538136160465,5.267670584253315,1983174595
0.07500000000000001,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,26.925011141572934,4.0876724884232685,-78964980
0.07500000000000001,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,27.457626405242436,4.213387974490148,471967636
0.07500000000000001,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,26.99883219005417,4.248279985447404,2081299912
0.07500000000000001,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,88.71644372885594,3.8902333097486093,685835846
0.07500000000000001,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,88.5685816929961,3.9246288234160414,-856172568
0.07500000000000001,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,90.02864361352162,4.019914613908,-1041239054
0.1,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,5.282214408492055,5.207844888353438,-1199231001
0.1,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,5.319392545797263,5.2342181633301745,1636266072
0.1,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,5.161412398329996,5.218022961713194,-1629824593
0.1,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,26.532242313462575,4.337562925792577,1394281713
0.1,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,26.577243970179442,4.227793757288287,941078108
0.1,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,26.88464749489456,4.330763438937235,1610031613
0.1,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,91.53728856741944,4.158815215571909,298000779
0.1,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,90.42664306482189,4.112950362502008,-1745346356
0.1,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,88.93849843681768,4.1328480648218955,389739924
0.125,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,4.723643625197504,5.20482941479322,-938172176
0.125,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,4.724495138642751,5.212677600748173,608481676
0.125,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,4.594286642857629,5.216999494914391,-1626992659
0.125,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,27.113985743597656,4.4331076879607405,255930472
0.125,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,26.975931735145185,4.486018682748795,-1882752883
0.125,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,26.944634796836187,4.384991767937222,-966618243
0.125,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,93.32695425976661,4.363148618743803,430792834
0.125,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,93.77643970724493,4.4162261752716745,1818621983
0.125,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,1000.0,0.0,0.0,92.89593612686237,4.392508764141999,1317934301
0.15000000000000002,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,4.3314323950252245,5.25484358042894,1225447583
0.15000000000000002,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,4.294753042950654,5.228225793864271,1856652202
0.15000000000000002,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,100.0,0.0,0.0,4.302484917425043,5.22148343540125,-1358746694
0.15000000000000002,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,26.543565929211546,4.525907568734331,-14125690
0.15000000000000002,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,26.096078092383678,4.42313351286139,628486480
0.15000000000000002,1.0,Cycle,10.0,2.0,500.0,10000.0,1.0,10.0,500.0,0.0,0.0,26.975169938106376,4.505340025142303,1973096960
